"","obsevationID","Gradient","plotID","plotCode","plotElev","GradPlot","subplot","individual","linearDistance","perpendicularDistance","habit","acceptedFamily","acceptedGenus","acceptedSpecies","acceptedAuthor","TaxonFinal","FullTaxonFinal"
"818",184803,"Guanacaste",513,"Maritza-1",685,"GU-3","9","25","25.4","L","T","Pentaphylacaceae","Ternstroemia","Ternstroemia tepezapote","Schltdl. & Cham.","ternstroemia_tepezapote","Pentaphylacaceae/Ternstroemia/Ternstroemia_tepezapote"
"819",184805,"Guanacaste",513,"Maritza-1",685,"GU-3","4","10","16","R","T","Malvaceae","Mortoniodendron","NULL","NULL","mortoniodendron_sp1","Malvaceae/Mortoniodendron/Mortoniodendron_sp1"
"820",184806,"Guanacaste",513,"Maritza-1",685,"GU-3","2","17","17.8","R","T","Passifloraceae","Erblichia","Erblichia odorata","Seem.","erblichia_odorata","Passifloraceae/Erblichia/Erblichia_odorata"
"821",184807,"Guanacaste",513,"Maritza-1",685,"GU-3","3","29","41.3","R","T","Passifloraceae","Erblichia","Erblichia odorata","Seem.","erblichia_odorata","Passifloraceae/Erblichia/Erblichia_odorata"
"822",184808,"Guanacaste",513,"Maritza-1",685,"GU-3","4","39","47.2","R","T","Passifloraceae","Erblichia","Erblichia odorata","Seem.","erblichia_odorata","Passifloraceae/Erblichia/Erblichia_odorata"
"823",184810,"Guanacaste",513,"Maritza-1",685,"GU-3","3","9","16.5","L","T","Violaceae","Rinorea","Rinorea deflexiflora","Bartlett","rinorea_deflexiflora","Violaceae/Rinorea/Rinorea_deflexiflora"
"824",184811,"Guanacaste",513,"Maritza-1",685,"GU-3","7","13","21.6","R","T","Violaceae","Rinorea","Rinorea deflexiflora","Bartlett","rinorea_deflexiflora","Violaceae/Rinorea/Rinorea_deflexiflora"
"825",184812,"Guanacaste",513,"Maritza-1",685,"GU-3","7","17","33.6","R","T","Violaceae","Rinorea","Rinorea deflexiflora","Bartlett","rinorea_deflexiflora","Violaceae/Rinorea/Rinorea_deflexiflora"
"826",184813,"Guanacaste",513,"Maritza-1",685,"GU-3","7","6","11","L","T","Violaceae","Rinorea","Rinorea deflexiflora","Bartlett","rinorea_deflexiflora","Violaceae/Rinorea/Rinorea_deflexiflora"
"827",184814,"Guanacaste",513,"Maritza-1",685,"GU-3","9","34","34.9","L","T","Violaceae","Rinorea","Rinorea deflexiflora","Bartlett","rinorea_deflexiflora","Violaceae/Rinorea/Rinorea_deflexiflora"
"828",184815,"Guanacaste",513,"Maritza-1",685,"GU-3","5","5","2.8","R","T","Violaceae","Rinorea","Rinorea deflexiflora","Bartlett","rinorea_deflexiflora","Violaceae/Rinorea/Rinorea_deflexiflora"
"829",184816,"Guanacaste",513,"Maritza-1",685,"GU-3","5","30","34","L","T","Violaceae","Rinorea","Rinorea deflexiflora","Bartlett","rinorea_deflexiflora","Violaceae/Rinorea/Rinorea_deflexiflora"
"830",184817,"Guanacaste",513,"Maritza-1",685,"GU-3","7","7","13.7","L","T","Violaceae","Rinorea","Rinorea deflexiflora","Bartlett","rinorea_deflexiflora","Violaceae/Rinorea/Rinorea_deflexiflora"
"831",184818,"Guanacaste",513,"Maritza-1",685,"GU-3","7","4","10.2","L","T","Violaceae","Rinorea","Rinorea deflexiflora","Bartlett","rinorea_deflexiflora","Violaceae/Rinorea/Rinorea_deflexiflora"
"832",184819,"Guanacaste",513,"Maritza-1",685,"GU-3","7","8","13.7","L","T","Violaceae","Rinorea","Rinorea deflexiflora","Bartlett","rinorea_deflexiflora","Violaceae/Rinorea/Rinorea_deflexiflora"
"833",184820,"Guanacaste",513,"Maritza-1",685,"GU-3","9","36","38.1","L","T","Violaceae","Rinorea","Rinorea deflexiflora","Bartlett","rinorea_deflexiflora","Violaceae/Rinorea/Rinorea_deflexiflora"
"834",184821,"Guanacaste",513,"Maritza-1",685,"GU-3","9","31","29.1","L","T","Violaceae","Rinorea","Rinorea deflexiflora","Bartlett","rinorea_deflexiflora","Violaceae/Rinorea/Rinorea_deflexiflora"
"835",184822,"Guanacaste",513,"Maritza-1",685,"GU-3","9","13","13.6","R","T","Violaceae","Rinorea","Rinorea deflexiflora","Bartlett","rinorea_deflexiflora","Violaceae/Rinorea/Rinorea_deflexiflora"
"836",184823,"Guanacaste",513,"Maritza-1",685,"GU-3","9","2","5.9","R","T","Violaceae","Rinorea","Rinorea deflexiflora","Bartlett","rinorea_deflexiflora","Violaceae/Rinorea/Rinorea_deflexiflora"
"837",184824,"Guanacaste",513,"Maritza-1",685,"GU-3","9","43","48.3","R","T","Violaceae","Rinorea","Rinorea deflexiflora","Bartlett","rinorea_deflexiflora","Violaceae/Rinorea/Rinorea_deflexiflora"
"838",184825,"Guanacaste",513,"Maritza-1",685,"GU-3","8","25","2.5","R","T","Violaceae","Rinorea","Rinorea deflexiflora","Bartlett","rinorea_deflexiflora","Violaceae/Rinorea/Rinorea_deflexiflora"
"839",184826,"Guanacaste",513,"Maritza-1",685,"GU-3","5","22","29.1","L","T","Violaceae","Rinorea","Rinorea deflexiflora","Bartlett","rinorea_deflexiflora","Violaceae/Rinorea/Rinorea_deflexiflora"
"840",184827,"Guanacaste",513,"Maritza-1",685,"GU-3","7","22","42.2","L","T","Violaceae","Rinorea","Rinorea deflexiflora","Bartlett","rinorea_deflexiflora","Violaceae/Rinorea/Rinorea_deflexiflora"
"841",184828,"Guanacaste",513,"Maritza-1",685,"GU-3","9","33","31.7","R","T","Violaceae","Rinorea","Rinorea deflexiflora","Bartlett","rinorea_deflexiflora","Violaceae/Rinorea/Rinorea_deflexiflora"
"842",184829,"Guanacaste",513,"Maritza-1",685,"GU-3","3","14","23.9","L","T","Violaceae","Rinorea","Rinorea deflexiflora","Bartlett","rinorea_deflexiflora","Violaceae/Rinorea/Rinorea_deflexiflora"
"843",184830,"Guanacaste",513,"Maritza-1",685,"GU-3","9","41","45.9","L","T","Violaceae","Rinorea","Rinorea deflexiflora","Bartlett","rinorea_deflexiflora","Violaceae/Rinorea/Rinorea_deflexiflora"
"844",184831,"Guanacaste",513,"Maritza-1",685,"GU-3","5","34","36.4","R","T","Violaceae","Rinorea","Rinorea deflexiflora","Bartlett","rinorea_deflexiflora","Violaceae/Rinorea/Rinorea_deflexiflora"
"845",184832,"Guanacaste",513,"Maritza-1",685,"GU-3","5","16","18.1","L","T","Violaceae","Rinorea","Rinorea deflexiflora","Bartlett","rinorea_deflexiflora","Violaceae/Rinorea/Rinorea_deflexiflora"
"846",184838,"Guanacaste",513,"Maritza-1",685,"GU-3","3","18","29.1","L","L","Vitaceae","Cissus","NULL","NULL","cissus_sp1","Vitaceae/Cissus/Cissus_sp1"
"847",184839,"Guanacaste",513,"Maritza-1",685,"GU-3","1","30","45.1","R","L","Vitaceae","Cissus","NULL","NULL","cissus_sp1","Vitaceae/Cissus/Cissus_sp1"
"848",183980,"Guanacaste",511,"Cacao-1",1225,"GU-4","1","13","14.3","L","L","Combretaceae","Combretum","NULL","NULL","combretum_sp1","Combretaceae/Combretum/Combretum_sp1"
"849",183981,"Guanacaste",511,"Cacao-1",1225,"GU-4","2","50","40.7","L","L","Combretaceae","Combretum","NULL","NULL","combretum_sp1","Combretaceae/Combretum/Combretum_sp1"
"850",183984,"Guanacaste",511,"Cacao-1",1225,"GU-4","6","9","8.7","L","T","Annonaceae","Desmopsis","Desmopsis microcarpa","R.E. Fr.","desmopsis_microcarpa","Annonaceae/Desmopsis/Desmopsis_microcarpa"
"851",183985,"Guanacaste",511,"Cacao-1",1225,"GU-4","1","34","32.4","L","T","Annonaceae","Desmopsis","Desmopsis microcarpa","R.E. Fr.","desmopsis_microcarpa","Annonaceae/Desmopsis/Desmopsis_microcarpa"
"852",183986,"Guanacaste",511,"Cacao-1",1225,"GU-4","1","42","41.9","R","T","Annonaceae","AnnonaceaeIndet.","NULL","NULL","annonaceaeindet_sp1","Annonaceae/AnnonaceaeIndet/AnnonaceaeIndet_sp1"
"853",183990,"Guanacaste",511,"Cacao-1",1225,"GU-4","3","40","48.5","L","T","Apocynaceae","Stemmadenia","NULL","NULL","stemmadenia_sp4","Apocynaceae/Stemmadenia/Stemmadenia_sp4"
"854",184001,"Guanacaste",511,"Cacao-1",1225,"GU-4","8","15","22.4","L","T","Fabaceae","FabaceaeIndet.","NULL","NULL","fabaceaeindet_sp1","Fabaceae/FabaceaeIndet/FabaceaeIndet_sp1"
"855",184002,"Guanacaste",511,"Cacao-1",1225,"GU-4","8","16","23.5","L","T","Fabaceae","FabaceaeIndet.","NULL","NULL","fabaceaeindet_sp1","Fabaceae/FabaceaeIndet/FabaceaeIndet_sp1"
"856",184009,"Guanacaste",511,"Cacao-1",1225,"GU-4","1","1","0","R","T","Apocynaceae","ApocynaceaeIndet.","NULL","NULL","apocynaceaeindet_sp1","Apocynaceae/ApocynaceaeIndet/ApocynaceaeIndet_sp1"
"857",184013,"Guanacaste",511,"Cacao-1",1225,"GU-4","7","7","16.2","L","H","Araliaceae","Schefflera","NULL","NULL","schefflera_sp1","Araliaceae/Schefflera/Schefflera_sp1"
"858",184014,"Guanacaste",511,"Cacao-1",1225,"GU-4","6","5","5","R","L","Polygalaceae","Securidaca","NULL","NULL","securidaca_sp1","Polygalaceae/Securidaca/Securidaca_sp1"
"859",184015,"Guanacaste",511,"Cacao-1",1225,"GU-4","8","2","3.6","L","T","Lauraceae","LauraceaeIndet.","NULL","NULL","lauraceaeindet_sp2","Lauraceae/LauraceaeIndet/LauraceaeIndet_sp2"
"860",184016,"Guanacaste",511,"Cacao-1",1225,"GU-4","6","49","44","L","T","Lauraceae","LauraceaeIndet.","NULL","NULL","lauraceaeindet_sp2","Lauraceae/LauraceaeIndet/LauraceaeIndet_sp2"
"861",184017,"Guanacaste",511,"Cacao-1",1225,"GU-4","7","16","29.9","L","T","Lauraceae","LauraceaeIndet.","NULL","NULL","lauraceaeindet_sp2","Lauraceae/LauraceaeIndet/LauraceaeIndet_sp2"
"862",184021,"Guanacaste",511,"Cacao-1",1225,"GU-4","5","6","3.8","R","T","Elaeocarpaceae","Sloanea","NULL","NULL","sloanea_sp1","Elaeocarpaceae/Sloanea/Sloanea_sp1"
"863",184040,"Guanacaste",511,"Cacao-1",1225,"GU-4","9","4","5","R","T","Asteraceae","Koanophyllon","Koanophyllon pittieri","(Klatt) R.M. King & H. Robinson","koanophyllon_pittieri","Asteraceae/Koanophyllon/Koanophyllon_pittieri"
"864",184041,"Guanacaste",511,"Cacao-1",1225,"GU-4","6","12","11.2","R","T","Asteraceae","Koanophyllon","Koanophyllon pittieri","(Klatt) R.M. King & H. Robinson","koanophyllon_pittieri","Asteraceae/Koanophyllon/Koanophyllon_pittieri"
"865",184042,"Guanacaste",511,"Cacao-1",1225,"GU-4","8","6","12.8","L","T","Asteraceae","Koanophyllon","Koanophyllon pittieri","(Klatt) R.M. King & H. Robinson","koanophyllon_pittieri","Asteraceae/Koanophyllon/Koanophyllon_pittieri"
"866",184043,"Guanacaste",511,"Cacao-1",1225,"GU-4","9","15","21.4","L","T","Asteraceae","Koanophyllon","Koanophyllon pittieri","(Klatt) R.M. King & H. Robinson","koanophyllon_pittieri","Asteraceae/Koanophyllon/Koanophyllon_pittieri"
"867",184044,"Guanacaste",511,"Cacao-1",1225,"GU-4","9","20","35.6","R","T","Asteraceae","Koanophyllon","Koanophyllon pittieri","(Klatt) R.M. King & H. Robinson","koanophyllon_pittieri","Asteraceae/Koanophyllon/Koanophyllon_pittieri"
"868",184065,"Guanacaste",511,"Cacao-1",1225,"GU-4","5","35","30.2","L","T","Boraginaceae","Cordia","Cordia croatii","J.S. Mill.","cordia_croatii","Boraginaceae/Cordia/Cordia_croatii"
"869",184068,"Guanacaste",511,"Cacao-1",1225,"GU-4","5","48","44","L","T","Adoxaceae","Viburnum","Viburnum costaricanum","(Oerst.) Hemsl.","viburnum_costaricanum","Adoxaceae/Viburnum/Viburnum_costaricanum"
"870",184069,"Guanacaste",511,"Cacao-1",1225,"GU-4","4b","9","13.4","R","T","Celastraceae","Maytenus","NULL","NULL","maytenus_sp1","Celastraceae/Maytenus/Maytenus_sp1"
"871",184070,"Guanacaste",511,"Cacao-1",1225,"GU-4","10","23","32.6","L","T","Celastraceae","Maytenus","NULL","NULL","maytenus_sp1","Celastraceae/Maytenus/Maytenus_sp1"
"872",184072,"Guanacaste",511,"Cacao-1",1225,"GU-4","3","11","12","R","T","Celastraceae","Gymnosporia","Gymnosporia haberiana","Hammel","gymnosporia_haberiana","Celastraceae/Gymnosporia/Gymnosporia_haberiana"
"873",184075,"Guanacaste",511,"Cacao-1",1225,"GU-4","10","32","47.6","L","T","Chrysobalanaceae","Licania","Licania riverae","Prance","licania_riverae","Chrysobalanaceae/Licania/Licania_riverae"
"874",184076,"Guanacaste",511,"Cacao-1",1225,"GU-4","10","29","44.2","L","T","Chrysobalanaceae","Licania","Licania riverae","Prance","licania_riverae","Chrysobalanaceae/Licania/Licania_riverae"
"875",184094,"Guanacaste",511,"Cacao-1",1225,"GU-4","1","26","25.6","L","T","Clusiaceae","Symphonia","Symphonia globulifera","L. f.","symphonia_globulifera","Clusiaceae/Symphonia/Symphonia_globulifera"
"876",184095,"Guanacaste",511,"Cacao-1",1225,"GU-4","6","23","18.5","R","T","Clusiaceae","Symphonia","Symphonia globulifera","L. f.","symphonia_globulifera","Clusiaceae/Symphonia/Symphonia_globulifera"
"877",184096,"Guanacaste",511,"Cacao-1",1225,"GU-4","2","39","33.2","L","T","Clusiaceae","Symphonia","Symphonia globulifera","L. f.","symphonia_globulifera","Clusiaceae/Symphonia/Symphonia_globulifera"
"878",184097,"Guanacaste",511,"Cacao-1",1225,"GU-4","3","17","20.4","L","T","Clusiaceae","Symphonia","Symphonia globulifera","L. f.","symphonia_globulifera","Clusiaceae/Symphonia/Symphonia_globulifera"
"879",184098,"Guanacaste",511,"Cacao-1",1225,"GU-4","9","8","9","L","T","Clusiaceae","Symphonia","Symphonia globulifera","L. f.","symphonia_globulifera","Clusiaceae/Symphonia/Symphonia_globulifera"
"880",184099,"Guanacaste",511,"Cacao-1",1225,"GU-4","6","51","46.8","L","T","Clusiaceae","Symphonia","Symphonia globulifera","L. f.","symphonia_globulifera","Clusiaceae/Symphonia/Symphonia_globulifera"
"881",184103,"Guanacaste",511,"Cacao-1",1225,"GU-4","9","24","38.5","R","H","Clusiaceae","Clusia","NULL","NULL","clusia_sp2","Clusiaceae/Clusia/Clusia_sp2"
"882",184116,"Guanacaste",511,"Cacao-1",1225,"GU-4","1","22","22.9","R","L","Connaraceae","Rourea","Rourea schippii","Standl.","rourea_schippii","Connaraceae/Rourea/Rourea_schippii"
"883",184121,"Guanacaste",511,"Cacao-1",1225,"GU-4","9","13","18.4","L","T","Erythroxylaceae","Erythroxylum","Erythroxylum citrifolium","A. St.-Hil.","erythroxylum_citrifolium","Erythroxylaceae/Erythroxylum/Erythroxylum_citrifolium"
"884",184122,"Guanacaste",511,"Cacao-1",1225,"GU-4","1","30","30.1","L","T","Euphorbiaceae","Euphorbia","Euphorbia sinclairiana","Benth.","euphorbia_sinclairiana","Euphorbiaceae/Euphorbia/Euphorbia_sinclairiana"
"885",184123,"Guanacaste",511,"Cacao-1",1225,"GU-4","1","38","35","L","T","Euphorbiaceae","Euphorbia","Euphorbia sinclairiana","Benth.","euphorbia_sinclairiana","Euphorbiaceae/Euphorbia/Euphorbia_sinclairiana"
"886",184124,"Guanacaste",511,"Cacao-1",1225,"GU-4","3","39","47.3","R","T","Euphorbiaceae","Euphorbia","Euphorbia sinclairiana","Benth.","euphorbia_sinclairiana","Euphorbiaceae/Euphorbia/Euphorbia_sinclairiana"
"887",184125,"Guanacaste",511,"Cacao-1",1225,"GU-4","2","30","25.4","L","L","Euphorbiaceae","Euphorbia","Euphorbia sinclairiana","Benth.","euphorbia_sinclairiana","Euphorbiaceae/Euphorbia/Euphorbia_sinclairiana"
"888",184126,"Guanacaste",511,"Cacao-1",1225,"GU-4","6","41","35.4","L","T","Euphorbiaceae","Euphorbia","Euphorbia sinclairiana","Benth.","euphorbia_sinclairiana","Euphorbiaceae/Euphorbia/Euphorbia_sinclairiana"
"889",184127,"Guanacaste",511,"Cacao-1",1225,"GU-4","2","4","1.7","R","T","Euphorbiaceae","Euphorbia","Euphorbia sinclairiana","Benth.","euphorbia_sinclairiana","Euphorbiaceae/Euphorbia/Euphorbia_sinclairiana"
"890",184128,"Guanacaste",511,"Cacao-1",1225,"GU-4","3","8","8.5","L","T","Euphorbiaceae","Euphorbia","Euphorbia sinclairiana","Benth.","euphorbia_sinclairiana","Euphorbiaceae/Euphorbia/Euphorbia_sinclairiana"
"891",184129,"Guanacaste",511,"Cacao-1",1225,"GU-4","6","13","13","L","T","Euphorbiaceae","Euphorbia","Euphorbia sinclairiana","Benth.","euphorbia_sinclairiana","Euphorbiaceae/Euphorbia/Euphorbia_sinclairiana"
"892",184130,"Guanacaste",511,"Cacao-1",1225,"GU-4","8","21","31","L","T","Euphorbiaceae","Euphorbia","Euphorbia sinclairiana","Benth.","euphorbia_sinclairiana","Euphorbiaceae/Euphorbia/Euphorbia_sinclairiana"
"893",184131,"Guanacaste",511,"Cacao-1",1225,"GU-4","10","25","36.2","NULL","T","Euphorbiaceae","Euphorbia","Euphorbia sinclairiana","Benth.","euphorbia_sinclairiana","Euphorbiaceae/Euphorbia/Euphorbia_sinclairiana"
"894",184132,"Guanacaste",511,"Cacao-1",1225,"GU-4","4","3","3.6","L","T","Euphorbiaceae","Euphorbia","Euphorbia sinclairiana","Benth.","euphorbia_sinclairiana","Euphorbiaceae/Euphorbia/Euphorbia_sinclairiana"
"895",184133,"Guanacaste",511,"Cacao-1",1225,"GU-4","2","21","17.8","R","T","Euphorbiaceae","Euphorbia","Euphorbia sinclairiana","Benth.","euphorbia_sinclairiana","Euphorbiaceae/Euphorbia/Euphorbia_sinclairiana"
"896",184134,"Guanacaste",511,"Cacao-1",1225,"GU-4","1","33","32.4","R","T","Euphorbiaceae","Euphorbia","Euphorbia sinclairiana","Benth.","euphorbia_sinclairiana","Euphorbiaceae/Euphorbia/Euphorbia_sinclairiana"
"897",184136,"Guanacaste",511,"Cacao-1",1225,"GU-4","8","28","45.1","L","T","Euphorbiaceae","Alchornea","Alchornea latifolia","Sw.","alchornea_latifolia","Euphorbiaceae/Alchornea/Alchornea_latifolia"
"898",184146,"Guanacaste",511,"Cacao-1",1225,"GU-4","2","9","10.7","R","T","Fabaceae","Lonchocarpus","Lonchocarpus oliganthus","F.J. Herm.","lonchocarpus_oliganthus","Fabaceae/Lonchocarpus/Lonchocarpus_oliganthus"
"899",184147,"Guanacaste",511,"Cacao-1",1225,"GU-4","6","42","36.5","L","T","Fabaceae","Lonchocarpus","Lonchocarpus oliganthus","F.J. Herm.","lonchocarpus_oliganthus","Fabaceae/Lonchocarpus/Lonchocarpus_oliganthus"
"900",184148,"Guanacaste",511,"Cacao-1",1225,"GU-4","2","49","39.4","R","T","Fabaceae","Lonchocarpus","Lonchocarpus oliganthus","F.J. Herm.","lonchocarpus_oliganthus","Fabaceae/Lonchocarpus/Lonchocarpus_oliganthus"
"901",184149,"Guanacaste",511,"Cacao-1",1225,"GU-4","4","19","10","R","T","Fabaceae","Lonchocarpus","Lonchocarpus oliganthus","F.J. Herm.","lonchocarpus_oliganthus","Fabaceae/Lonchocarpus/Lonchocarpus_oliganthus"
"902",184150,"Guanacaste",511,"Cacao-1",1225,"GU-4","7","26","37.8","L","T","Fabaceae","Lonchocarpus","Lonchocarpus oliganthus","F.J. Herm.","lonchocarpus_oliganthus","Fabaceae/Lonchocarpus/Lonchocarpus_oliganthus"
"903",184151,"Guanacaste",511,"Cacao-1",1225,"GU-4","1","25","25.1","L","T","Fabaceae","Lonchocarpus","Lonchocarpus oliganthus","F.J. Herm.","lonchocarpus_oliganthus","Fabaceae/Lonchocarpus/Lonchocarpus_oliganthus"
"904",184152,"Guanacaste",511,"Cacao-1",1225,"GU-4","5","33","26.9","L","T","Fabaceae","Lonchocarpus","Lonchocarpus oliganthus","F.J. Herm.","lonchocarpus_oliganthus","Fabaceae/Lonchocarpus/Lonchocarpus_oliganthus"
"905",184153,"Guanacaste",511,"Cacao-1",1225,"GU-4","7","18","32.1","L","T","Fabaceae","Lonchocarpus","Lonchocarpus oliganthus","F.J. Herm.","lonchocarpus_oliganthus","Fabaceae/Lonchocarpus/Lonchocarpus_oliganthus"
"906",184161,"Guanacaste",511,"Cacao-1",1225,"GU-4","1","27","28.7","L","T","Fabaceae","Inga","Inga longispica","Standl.","inga_longispica","Fabaceae/Inga/Inga_longispica"
"907",184162,"Guanacaste",511,"Cacao-1",1225,"GU-4","10","9","16.7","L","T","Fabaceae","Inga","Inga longispica","Standl.","inga_longispica","Fabaceae/Inga/Inga_longispica"
"908",184163,"Guanacaste",511,"Cacao-1",1225,"GU-4","6","25","19.6","R","T","Fabaceae","Inga","Inga longispica","Standl.","inga_longispica","Fabaceae/Inga/Inga_longispica"
"909",184164,"Guanacaste",511,"Cacao-1",1225,"GU-4","5","11","6.7","L","T","Fabaceae","Inga","Inga longispica","Standl.","inga_longispica","Fabaceae/Inga/Inga_longispica"
"910",184165,"Guanacaste",511,"Cacao-1",1225,"GU-4","5","5","3.5","R","T","Fabaceae","Inga","Inga longispica","Standl.","inga_longispica","Fabaceae/Inga/Inga_longispica"
"911",184166,"Guanacaste",511,"Cacao-1",1225,"GU-4","5","37","31.1","L","T","Fabaceae","Inga","Inga longispica","Standl.","inga_longispica","Fabaceae/Inga/Inga_longispica"
"912",184167,"Guanacaste",511,"Cacao-1",1225,"GU-4","5","14","11.9","R","T","Fabaceae","Inga","Inga mortoniana","J. Leð_n","inga_mortoniana","Fabaceae/Inga/Inga_mortoniana"
"913",184168,"Guanacaste",511,"Cacao-1",1225,"GU-4","9","33","48.6","L","T","Fabaceae","Inga","Inga mortoniana","J. Leð_n","inga_mortoniana","Fabaceae/Inga/Inga_mortoniana"
"914",184169,"Guanacaste",511,"Cacao-1",1225,"GU-4","10","10","17","L","T","Fabaceae","Inga","Inga mortoniana","J. Leð_n","inga_mortoniana","Fabaceae/Inga/Inga_mortoniana"
"915",184170,"Guanacaste",511,"Cacao-1",1225,"GU-4","3","14","17.6","R","T","Fabaceae","Inga","Inga mortoniana","J. Leð_n","inga_mortoniana","Fabaceae/Inga/Inga_mortoniana"
"916",184173,"Guanacaste",511,"Cacao-1",1225,"GU-4","5","49","45.2","R","T","Lauraceae","LauraceaeIndet.","NULL","NULL","lauraceaeindet_sp2","Lauraceae/LauraceaeIndet/LauraceaeIndet_sp2"
"917",184174,"Guanacaste",511,"Cacao-1",1225,"GU-4","6","20","16.1","L","T","Lauraceae","LauraceaeIndet.","NULL","NULL","lauraceaeindet_sp2","Lauraceae/LauraceaeIndet/LauraceaeIndet_sp2"
"918",184175,"Guanacaste",511,"Cacao-1",1225,"GU-4","7","8","16.6","L","T","Fabaceae","Dussia","Dussia macroprophyllata","(Donn. Sm.) Harms","dussia_macroprophyllata","Fabaceae/Dussia/Dussia_macroprophyllata"
"919",184179,"Guanacaste",511,"Cacao-1",1225,"GU-4","9","2","0.9","R","T","Salicaceae","Hasseltiopsis","Hasseltiopsis dioica","(Benth.) Sleumer","hasseltiopsis_dioica","Salicaceae/Hasseltiopsis/Hasseltiopsis_dioica"
"920",184180,"Guanacaste",511,"Cacao-1",1225,"GU-4","9","3","0.8","R","T","Salicaceae","Hasseltiopsis","Hasseltiopsis dioica","(Benth.) Sleumer","hasseltiopsis_dioica","Salicaceae/Hasseltiopsis/Hasseltiopsis_dioica"
"921",184181,"Guanacaste",511,"Cacao-1",1225,"GU-4","2","24","19.4","L","T","Salicaceae","Hasseltia","Hasseltia guatemalensis","Warb.","hasseltia_guatemalensis","Salicaceae/Hasseltia/Hasseltia_guatemalensis"
"922",184182,"Guanacaste",511,"Cacao-1",1225,"GU-4","7","15","29.8","L","T","Salicaceae","Hasseltia","Hasseltia guatemalensis","Warb.","hasseltia_guatemalensis","Salicaceae/Hasseltia/Hasseltia_guatemalensis"
"923",184186,"Guanacaste",511,"Cacao-1",1225,"GU-4","1","16","16.9","R","T","Sapindaceae","Billia","Billia columbiana","NULL","billia_columbiana","Sapindaceae/Billia/Billia_columbiana"
"924",184187,"Guanacaste",511,"Cacao-1",1225,"GU-4","3","25","25.7","L","T","Sapindaceae","Billia","Billia columbiana","NULL","billia_columbiana","Sapindaceae/Billia/Billia_columbiana"
"925",184188,"Guanacaste",511,"Cacao-1",1225,"GU-4","2","41","33.5","R","T","Sapindaceae","Billia","Billia columbiana","NULL","billia_columbiana","Sapindaceae/Billia/Billia_columbiana"
"926",184189,"Guanacaste",511,"Cacao-1",1225,"GU-4","7","12","23","R","T","Celastraceae","Salacia","Salacia petenensis","Lundell","salacia_petenensis","Celastraceae/Salacia/Salacia_petenensis"
"927",184190,"Guanacaste",511,"Cacao-1",1225,"GU-4","6","43","37.1","L","T","Celastraceae","Salacia","Salacia petenensis","Lundell","salacia_petenensis","Celastraceae/Salacia/Salacia_petenensis"
"928",184191,"Guanacaste",511,"Cacao-1",1225,"GU-4","9","17","26.9","L","T","Celastraceae","Salacia","Salacia petenensis","Lundell","salacia_petenensis","Celastraceae/Salacia/Salacia_petenensis"
